Date,open,high,low,close,volume,dividends,stock_splits,ticker
2020-10-05 00:00:00-04:00,198.68782032558104,201.74647599676422,198.4576969397012,201.71771240234375,21331600,0.0,0.0,MSFT
2020-10-06 00:00:00-04:00,200.22193294397314,201.52592148106075,196.386631231085,197.43174743652344,28554300,0.0,0.0,MSFT
2020-10-07 00:00:00-04:00,198.5343575299066,201.4587775216225,198.20836045030876,201.1903076171875,25681100,0.0,0.0,MSFT
2020-10-08 00:00:00-04:00,201.84231429138708,202.4943231215223,199.74249911518376,201.90943908691406,19925800,0.0,0.0,MSFT
2020-10-09 00:00:00-04:00,202.53268078997917,206.972046978275,202.53268078997917,206.92410278320312,26458000,0.0,0.0,MSFT
2020-10-12 00:00:00-04:00,209.78143085094663,214.64268330095436,207.8829604018951,212.28396606445312,40461400,0.0,0.0,MSFT
2020-10-13 00:00:00-04:00,213.5495724159974,215.9370526847845,211.3538542814934,213.68380737304688,28950800,0.0,0.0,MSFT
2020-10-14 00:00:00-04:00,213.81804464069754,214.98781269213254,210.10739536389897,211.7661590576172,23421700,0.0,0.0,MSFT
2020-10-15 00:00:00-04:00,208.16097962773364,211.2867448559503,207.1158489257923,210.61557006835938,22733100,0.0,0.0,MSFT
2020-10-16 00:00:00-04:00,211.08538510441647,213.1372706724877,210.2895729758885,210.61557006835938,26057900,0.0,0.0,MSFT
2020-10-19 00:00:00-04:00,211.34428086543105,213.14687719644527,204.92015397771777,205.39956665039062,27625800,0.0,0.0,MSFT
2020-10-20 00:00:00-04:00,206.91451708098484,208.41986529898946,204.31609389953766,205.81185913085938,22753500,0.0,0.0,MSFT
2020-10-21 00:00:00-04:00,204.34485427779788,207.98839354045438,204.34485427779788,205.9556884765625,22724900,0.0,0.0,MSFT
2020-10-22 00:00:00-04:00,205.1214981639855,207.16380082194547,202.98332175024004,206.04197692871094,22351500,0.0,0.0,MSFT
2020-10-23 00:00:00-04:00,206.17624036102944,207.37477220269963,204.38324140765587,207.3268280029297,18879600,0.0,0.0,MSFT
2020-10-26 00:00:00-04:00,205.0447987142182,207.4322643762984,199.531553173154,201.43002319335938,37111600,0.0,0.0,MSFT
2020-10-27 00:00:00-04:00,202.8778441522253,205.83102786735438,201.6697295267006,204.46949768066406,36700300,0.0,0.0,MSFT
2020-10-28 00:00:00-04:00,199.11930751007003,200.2411316890201,193.77865660871706,194.3347625732422,51195600,0.0,0.0,MSFT
2020-10-29 00:00:00-04:00,195.66751029659352,198.82203948797712,194.9963207988178,196.29074096679688,31432600,0.0,0.0,MSFT
2020-10-30 00:00:00-04:00,195.12095071592788,195.87841627391037,191.40070382886736,194.13336181640625,36953700,0.0,0.0,MSFT
2020-11-02 00:00:00-05:00,195.87848132405503,196.82772396381486,191.88018020652035,193.9991912841797,30842200,0.0,0.0,MSFT
2020-11-03 00:00:00-05:00,195.49488804919505,199.55071493466912,194.75658847838346,197.9302978515625,27512000,0.0,0.0,MSFT
2020-11-04 00:00:00-05:00,205.2078282188854,209.33078060637555,203.67370163686078,207.48023986816406,42311800,0.0,0.0,MSFT
2020-11-05 00:00:00-05:00,212.89755302685435,214.8919113114552,212.0441991357498,214.09608459472656,36080100,0.0,0.0,MSFT
2020-11-06 00:00:00-05:00,213.10853130929766,215.12207053147654,209.05270390346763,214.5084228515625,25231900,0.0,0.0,MSFT
2020-11-09 00:00:00-05:00,215.19876936588372,218.72723972094147,208.9088772508579,209.3978729248047,44395000,0.0,0.0,MSFT
2020-11-10 00:00:00-05:00,205.66802179025424,207.5856723430771,201.08483813944855,202.32171630859375,44045100,0.0,0.0,MSFT
2020-11-11 00:00:00-05:00,203.6449493616537,209.06230763770108,203.46277017398026,207.6336669921875,29440800,0.0,0.0,MSFT
2020-11-12 00:00:00-05:00,208.26647628927805,210.08823873834052,205.6297063795474,206.56935119628906,21593900,0.0,0.0,MSFT
2020-11-13 00:00:00-05:00,207.45150367006715,208.46785644690453,205.34209031410987,207.59532165527344,18621100,0.0,0.0,MSFT
2020-11-16 00:00:00-05:00,206.0228310191519,208.7746701597939,205.6872508716212,208.28565979003906,24953300,0.0,0.0,MSFT
2020-11-17 00:00:00-05:00,207.20217276240635,208.71710400471295,205.26534137683592,205.62969970703125,24154100,0.0,0.0,MSFT
2020-11-18 00:00:00-05:00,205.38932580431373,206.85055988649998,202.77449204411337,202.918701171875,28372800,0.56,0.0,MSFT
2020-11-19 00:00:00-05:00,203.20711141223435,204.79330918783896,201.81316314230858,204.20689392089844,24792700,0.0,0.0,MSFT
2020-11-20 00:00:00-05:00,203.99544752615736,205.04329999527926,201.88051176523788,202.25543212890625,22843100,0.0,0.0,MSFT
2020-11-23 00:00:00-05:00,202.79372436841595,204.08191044062318,200.1116047303836,201.9862060546875,25683500,0.0,0.0,MSFT
2020-11-24 00:00:00-05:00,201.48631022047815,205.9661373109784,200.78453939081777,205.59121704101562,33979700,0.0,0.0,MSFT
2020-11-25 00:00:00-05:00,206.79290679217922,206.96594016357292,204.24537325454432,205.60084533691406,21012900,0.0,0.0,MSFT
2020-11-27 00:00:00-05:00,206.54296659445313,207.90806143290217,205.76427241000349,206.90826416015625,14512200,0.0,0.0,MSFT
2020-11-30 00:00:00-05:00,205.82192971086752,206.4563999718936,202.68796669494498,205.7930908203125,33064800,0.0,0.0,MSFT
2020-12-01 00:00:00-05:00,206.21607495373502,208.91744005843603,205.10093691051932,207.85035705566406,30904500,0.0,0.0,MSFT
2020-12-02 00:00:00-05:00,206.57178639237256,207.13897084282664,204.57220670055946,207.04283142089844,23724500,0.0,0.0,MSFT
2020-12-03 00:00:00-05:00,206.31229358512405,208.01386219827504,205.38940468697498,205.95660400390625,25120900,0.0,0.0,MSFT
2020-12-04 00:00:00-05:00,205.93731301706904,207.05246583148178,204.93751578041724,206.0718994140625,24666000,0.0,0.0,MSFT
2020-12-07 00:00:00-05:00,206.08151676587187,207.20627770612253,204.7548835554524,206.00460815429688,24620000,0.0,0.0,MSFT
2020-12-08 00:00:00-05:00,205.69699327130186,208.5617694437516,204.6587489935617,207.65811157226562,23284100,0.0,0.0,MSFT
2020-12-09 00:00:00-05:00,206.8410048659269,206.90829074108822,203.04373156194043,203.6109161376953,32440600,0.0,0.0,MSFT
2020-12-10 00:00:00-05:00,203.5820405728166,204.8413878398677,202.2265538799134,202.38037109375,26733300,0.0,0.0,MSFT
2020-12-11 00:00:00-05:00,201.9285556018802,205.07212727508463,201.02489774661876,205.01443481445312,30979400,0.0,0.0,MSFT
2020-12-14 00:00:00-05:00,204.8606607801778,207.85041564557133,204.64916573487125,205.91812133789062,28798400,0.0,0.0,MSFT
2020-12-15 00:00:00-05:00,206.85056681115515,207.0909006966543,204.03386071413686,205.8507843017578,27000600,0.0,0.0,MSFT
2020-12-16 00:00:00-05:00,206.44681722589814,211.59957655691537,206.417978331805,210.80166625976562,35023300,0.0,0.0,MSFT
2020-12-17 00:00:00-05:00,211.36884685156218,212.34941323916237,209.49424542586814,210.93624877929688,32515800,0.0,0.0,MSFT
2020-12-18 00:00:00-05:00,210.13836669921875,211.1958418345156,207.66774158321599,210.13836669921875,63354900,0.0,0.0,MSFT
2020-12-21 00:00:00-05:00,209.13862302274634,215.33923649704428,208.87905822862723,213.98374938964844,37181900,0.0,0.0,MSFT
2020-12-22 00:00:00-05:00,214.07982465441432,216.90615363299253,213.27230628019683,215.281494140625,22612200,0.0,0.0,MSFT
2020-12-23 00:00:00-05:00,214.4835990132928,214.91619712516564,212.26291599270337,212.4744110107422,18699600,0.0,0.0,MSFT
2020-12-24 00:00:00-05:00,212.85891888746272,214.96424612029446,212.64742388981097,214.1374969482422,10550600,0.0,0.0,MSFT
2020-12-28 00:00:00-05:00,215.77179436717526,217.29070652946282,214.3970913608019,216.2620849609375,17933500,0.0,0.0,MSFT
2020-12-29 00:00:00-05:00,217.5598563272588,218.39621360154018,214.93541425812904,215.48336791992188,17403200,0.0,0.0,MSFT
2020-12-30 00:00:00-05:00,216.5216158168502,216.90615886299983,212.90699919594755,213.10887145996094,20272300,0.0,0.0,MSFT
2020-12-31 00:00:00-05:00,213.12808869471013,214.37782784460788,211.1861867746787,213.82025146484375,20942100,0.0,0.0,MSFT
2021-01-04 00:00:00-05:00,213.92603952860762,214.37786849670263,206.50452649503688,209.27317810058594,37130100,0.0,0.0,MSFT
2021-01-05 00:00:00-05:00,208.85976716508725,210.0710594090714,207.36008597617078,209.4750213623047,23823000,0.0,0.0,MSFT
2021-01-06 00:00:00-05:00,203.9666094442147,208.11958702963867,203.74550632342644,204.04351806640625,35930700,0.0,0.0,MSFT
2021-01-07 00:00:00-05:00,205.7642836638974,210.8593657306565,205.44705579625224,209.84996032714844,27694500,0.0,0.0,MSFT
2021-01-08 00:00:00-05:00,210.2248669478522,212.0514134324191,208.6386690377971,211.12852478027344,22956200,0.0,0.0,MSFT
2021-01-11 00:00:00-05:00,210.0230222852734,210.4460123619004,208.3502928010175,209.08091735839844,23031300,0.0,0.0,MSFT
2021-01-12 00:00:00-05:00,208.12920786343435,208.7060152308151,205.07216695525017,206.61990356445312,23249300,0.0,0.0,MSFT
2021-01-13 00:00:00-05:00,205.74506591051468,208.37911628016133,205.65853455119372,207.97535705566406,20087100,0.0,0.0,MSFT
2021-01-14 00:00:00-05:00,207.56195040213777,209.05202335427202,204.51451864095273,204.78369140625,29480800,0.0,0.0,MSFT
2021-01-15 00:00:00-05:00,205.26436565698458,206.21607843985944,203.8319704422043,204.42799377441406,31746500,0.0,0.0,MSFT
2021-01-19 00:00:00-05:00,205.48549221860986,208.59060221597767,204.40880100018782,208.0714874267578,30480900,0.0,0.0,MSFT
2021-01-20 00:00:00-05:00,209.28277771906542,217.05997996557417,208.88862656387894,215.66604614257812,37777300,0.0,0.0,MSFT
2021-01-21 00:00:00-05:00,216.01211800602644,217.55026091629355,213.82027389362747,216.2716827392578,30709400,0.0,0.0,MSFT
2021-01-22 00:00:00-05:00,218.30012022572993,221.17451935101673,217.06961165977887,217.21380615234375,30172700,0.0,0.0,MSFT
2021-01-25 00:00:00-05:00,220.26118340012152,220.8956683458386,215.55064535327404,220.65533447265625,33152100,0.0,0.0,MSFT
2021-01-26 00:00:00-05:00,222.89529324543827,225.12558441420293,221.1841168940043,223.3471221923828,49169600,0.0,0.0,MSFT
2021-01-27 00:00:00-05:00,228.7979141385493,231.14357577336744,221.24181437058223,223.8950958251953,69870600,0.0,0.0,MSFT
2021-01-28 00:00:00-05:00,226.50026815233804,233.258455854458,226.00036956209294,229.69189453125,49111200,0.0,0.0,MSFT
2021-01-29 00:00:00-05:00,226.86559054537324,228.8171006142389,222.40499400670646,222.9914093017578,42503100,0.0,0.0,MSFT
2021-02-01 00:00:00-05:00,225.97153697036592,233.12387596555698,223.44321972463564,230.38406372070312,33314200,0.0,0.0,MSFT
2021-02-02 00:00:00-05:00,231.97028011673513,232.94122377899794,229.4611936474812,230.24948120117188,25916300,0.0,0.0,MSFT
2021-02-03 00:00:00-05:00,230.307224251717,235.61378729705788,230.00919783241957,233.60459899902344,27158100,0.0,0.0,MSFT
2021-02-04 00:00:00-05:00,233.2777089960579,233.83528542530067,231.07624217466682,232.65283203125,25296100,0.0,0.0,MSFT
2021-02-05 00:00:00-05:00,232.8643186308661,233.8737239461473,231.12430353926055,232.83547973632812,18054800,0.0,0.0,MSFT
2021-02-08 00:00:00-05:00,233.74873287056587,234.25823953802782,231.4992112064339,233.09503173828125,22211900,0.0,0.0,MSFT
2021-02-09 00:00:00-05:00,232.518256262877,235.29651579174603,232.04721116764924,234.3448028564453,23565000,0.0,0.0,MSFT
2021-02-10 00:00:00-05:00,235.52717694438644,236.4116037669403,231.57608779746477,233.4314727783203,22186700,0.0,0.0,MSFT
2021-02-11 00:00:00-05:00,235.3157529463643,235.67144246357017,232.78743534550657,235.03697204589844,15751100,0.0,0.0,MSFT
2021-02-12 00:00:00-05:00,234.49858060762654,235.81562032488358,233.34498084726292,235.51760864257812,16561100,0.0,0.0,MSFT
2021-02-16 00:00:00-05:00,235.55608986217183,236.61356501974242,233.52767090997287,234.2775115966797,26728500,0.0,0.0,MSFT
2021-02-17 00:00:00-05:00,232.52383013252495,235.4048344432104,232.15767652677806,235.29884338378906,21653500,0.56,0.0,MSFT
2021-02-18 00:00:00-05:00,232.98630842262475,235.03865918034367,232.08056939877278,234.9037628173828,16925600,0.0,0.0,MSFT
2021-02-19 00:00:00-05:00,234.86523616707225,234.97122722072862,231.42535672780738,232.1865692138672,25262600,0.0,0.0,MSFT
2021-02-22 00:00:00-05:00,228.76600020057145,229.2574053237831,223.92897590919952,225.96206665039062,36446900,0.0,0.0,MSFT
2021-02-23 00:00:00-05:00,221.9344340967485,226.27040833152452,220.3927484877867,224.76727294921875,30228700,0.0,0.0,MSFT
2021-02-24 00:00:00-05:00,221.62607102742007,226.62689654449298,220.65289108022142,226.00059509277344,26339700,0.0,0.0,MSFT
2021-02-25 00:00:00-05:00,223.6206299994084,226.03913460336088,219.57372394911798,220.6432647705078,39542200,0.0,0.0,MSFT
2021-02-26 00:00:00-05:00,223.09072091619055,226.7907492315371,221.17325120411084,223.9097442626953,37819200,0.0,0.0,MSFT
2021-03-01 00:00:00-05:00,227.30141245732543,228.81419283713274,224.65165026813293,228.3035125732422,25324000,0.0,0.0,MSFT
2021-03-02 00:00:00-05:00,228.37091295252242,228.65035060368837,224.94067831513308,225.34536743164062,22812500,0.0,0.0,MSFT
